system:index,Acrisols,Albeluvisols,Alisols,Amazonas_Solimoes,Amazonia,Amazonia_1,Andosols,Area_Estavel,Arenosols,Borborema,Caatinga,Calcisols,Cambisols,Campinarana,Cerrado,Chernozems,Cobertura_Cenozoica,Contato_Ecotono_e_Encrave,Corpo_dagua_continental,Costeira_Margem_Continental,Cryosols,Durisols,Estepe,Ferralsols,Ferralsols_1,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Fluvisols,Formacao_Pioneira,Gleysols,Gurupi,Gypsisols,Histosols,Histosols_1,Humisols,ID,Kastanozems,Leptosols,Lixisols,Luvisols,Mantiqueira,Massa_d_agua,Mata_Atlantica,Nitisols,Pampa,Pantanal,Parana,Parecis,Parnaiba,Phaeozems,Planosols,Plinthosols,Podzols,Reconcavo_Tucano_Jatoba,Regosols,Sandysols,Sao_Francisco,Sao_Luis,Savana,Savana_Estepica,Solonchaks,Solonetz,Stagnosols,Thinsols,Tocantis,Umbrisols,Vertisols,Wetsols,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clay,clayminerals,clitter,convergence,cti,ctotal,eastness,elevation,latitude,ln_clay_sand,ln_silt_sand,longitude,lv1_Dry_season,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_semiarid,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_and_hot,lv3_and_hot_summer,lv3_and_short_and_cool_summer,lv3_and_temperate,lv3_and_temperate_summer,lv3_low_latitude_and_altitude,lv3_with_hot_summer,lv3_with_temperate_summer,nitrogen,northness,oxides,pcurv,phh2o,roughness,sand,silt,slope,soc,spi,.geo
000000000000000005f5_0,3,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0,0,1,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1526,0,46,7,1,0,0,0,4,0,0,0,0,0,2,1,1,0,0,0,2,1,0,0,0,0,0,0,46,0,0,1,1,131,6.0,31.1,11.51,4.66,87,49,359,58,4.57,-27,-17,51.84,4,925,8809,0.614791983833809,0.108044195556954,7829,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,192,4,50,13,326,312,5,123,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.62959672365609,-13.809037294777903]}"
000000000000000005fa_0,8,0,0,0,0,0,0,1,3,0,1,0,6,0,0,1,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1531,0,36,12,2,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,1,0,0,0,37,0,1,0,1,131,4.0,9.59,5.85,1.25,169,83,200,54,1.6,-23,-33,18.28,22,673,8972,-0.64801050886548,0.260323873303075,7394,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,-6,184,16,56,61,362,436,24,160,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.19436296850019,-13.97262050801607]}"
000000000000000005fd_0,1,0,1,0,0,0,0,0,2,0,1,0,5,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1534,1,55,6,6,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,2,1,0,0,1,0,4,0,55,0,0,4,8,133,4.0,9.59,5.85,1.25,216,96,220,52,1.6,-10,2,18.28,3,347,6509,-3.119593587497479,-3.134826617317625,4477,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,-1,172,0,63,9,608,169,3,144,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.27789256707774,-11.509170504375104]}"
000000000000000005fe_0,5,0,1,0,0,0,0,1,3,0,1,0,8,0,0,1,0,1,0,0,0,0,0,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1535,0,48,7,3,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,3,1,0,0,0,0,2,0,49,0,0,3,3,129,13.0,9.59,5.85,1.25,176,103,163,65,1.6,-3,-4,18.28,6,780,5418,-2.300834958182799,-1.883779912175645,5524,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,-6,176,0,59,25,697,138,9,158,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.32407054696334,-10.418256423340358]}"
000000000000000005ff_0,3,0,2,0,0,0,0,0,2,0,1,0,4,0,0,1,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1536,0,47,5,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,1,1,4,0,47,0,0,3,2,135,4.0,9.59,5.85,1.25,208,80,179,61,1.6,6,18,18.28,0,252,7636,-2.68252394988866,-2.001736409403212,5403,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,-1,167,0,59,5,683,136,1,108,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.20360646736291,-12.636466354416692]}"
00000000000000000600_0,7,0,6,0,0,0,0,0,35,0,0,0,3,0,0,1,0,1,0,0,0,0,0,7,7,0,0,0,0,0,0,11,0,6,0,0,4,4,3,1537,0,1,2,6,0,0,1,0,0,0,0,0,0,2,0,2,2,1,1,37,0,0,0,0,0,0,0,2,0,0,2,6,110,10.0,39.01,17.61,4.12,179,70,249,34,5.59,-29,-10,66.33,1,19,8009,-1.739763385141283,-1.746929804041648,4051,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,131,2,46,5,611,137,1,308,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.85182162781985,-13.009177365797884]}"
00000000000000000601_0,8,0,0,0,0,0,1,0,33,0,1,0,2,0,0,1,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1538,0,9,6,2,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,33,1,0,1,0,0,2,0,9,0,0,7,2,133,15.0,5.42,11.69,0.0,175,56,221,56,0.44,11,9,17.55,0,894,6463,-3.846779685436957,-2.739308774307688,6292,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,-1,158,0,54,3,671,105,1,141,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.092669104056,-11.463625919470244]}"
00000000000000000602_0,10,0,7,0,0,0,0,1,31,0,0,0,3,0,0,0,0,1,0,0,0,0,0,10,10,0,0,0,0,0,0,6,0,6,0,0,2,2,4,1539,1,2,4,4,0,0,1,1,0,0,0,0,0,3,2,0,2,1,0,33,0,0,0,0,0,0,0,2,0,0,4,8,136,5.0,39.01,17.61,4.12,175,59,217,84,5.59,17,1,66.33,0,33,7654,-2.25844940118702,-2.143316089280915,3505,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,143,0,53,3,628,152,1,193,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.30555610354678,-12.654522491627494]}"
00000000000000000603_0,3,0,1,0,0,0,0,0,30,0,1,0,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,5,0,2,0,0,0,0,3,1540,1,15,8,7,0,0,0,1,0,0,0,0,0,2,2,0,0,1,3,30,0,0,0,1,0,1,0,18,0,0,5,4,129,6.0,9.59,5.85,1.25,172,91,141,52,1.6,1,-22,18.28,-17,532,4190,-3.870544403787857,-3.870744111834747,3597,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,-13,160,-9,61,61,782,74,23,168,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.397992746282675,-9.190978082176269]}"
00000000000000000604_0,2,0,1,0,0,0,0,0,32,0,1,2,14,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1541,1,6,10,10,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,32,1,0,0,1,0,1,0,6,0,0,1,4,140,4.0,25.99,9.62,4.68,155,90,141,64,3.05,-7,-3,43.34,0,553,5945,-2.922678307397455,-3.816750919642984,7755,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,2,187,0,59,5,785,72,2,89,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.555485712716234,-10.945387832061693]}"
00000000000000000605_0,2,0,1,0,0,0,0,1,33,0,1,3,10,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1542,0,3,6,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,33,0,0,0,1,0,17,0,5,0,0,2,3,142,4.0,3.35,7.22,0.04,202,25,177,74,0.25,1,7,10.87,0,403,6008,-3.966457730402066,-2.707703050642638,8116,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,183,0,69,1,744,77,0,88,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.91660845693228,-11.008988554177355]}"
000000000000000005c0_0,10,0,19,0,0,0,0,0,5,0,0,0,2,0,1,0,0,1,0,0,0,0,0,29,29,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1473,1,6,7,0,0,0,0,2,0,0,0,0,1,1,4,4,0,0,0,5,0,0,0,0,0,3,0,6,0,0,2,6,128,32.0,15.3982,31.4124,2.15575,119,144,324,38,3.91835,18,24,50.4625,-5,95,-1323,-0.587786664902119,-1.216395324324493,8078,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,167,-7,49,13,450,224,5,143,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.87834022582879,-3.676310384494938]}"
000000000000000005f0_0,2,0,0,0,0,0,0,1,3,0,1,0,14,0,0,1,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1521,0,29,8,6,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,3,1,0,0,1,0,3,0,30,0,0,4,5,137,14.0,9.59,5.85,1.25,165,85,277,75,1.6,16,-8,18.28,3,644,8381,-1.821612432377736,-1.174985267452684,7709,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,4,226,0,63,15,404,318,5,103,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.5094021386409,-13.381888377179072]}"
000000000000000005f2_0,1,0,0,0,0,0,0,0,4,1,1,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1523,0,45,12,9,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,1,0,3,0,45,0,0,3,2,137,4.0,9.59,5.85,1.25,185,71,229,77,1.6,29,2,18.28,2,395,4300,-0.805625163986636,-0.384411698910332,4283,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,1,188,0,70,8,471,297,2,93,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.08331747653746,-9.30012338919679]}"
000000000000000005f3_0,4,0,0,0,0,0,0,1,2,0,1,0,7,0,0,1,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1524,0,52,4,4,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,1,0,1,0,0,0,0,52,0,0,1,3,125,15.0,4.95,12.72,0.0,151,61,253,39,1.25,39,44,18.92,1,636,7427,-1.457246097092175,-1.987874348154345,6653,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,4,158,-2,48,21,611,133,5,177,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.45379184827205,-12.42733855627367]}"
000000000000000005f6_0,8,0,0,0,0,0,0,1,1,0,1,0,8,0,0,1,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1527,0,54,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,55,0,0,0,1,123,13.0,5.42,11.69,0.0,166,55,285,58,0.44,6,2,17.55,2,1382,8172,-0.628608659422374,-2.014903020542265,6524,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,166,0,49,10,579,135,3,216,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.3241649527736,-13.172760579036046]}"
000000000000000005f7_0,10,0,0,0,0,0,1,0,4,0,1,0,7,0,0,1,0,0,0,0,0,0,0,21,21,1,0,0,0,0,0,2,0,2,0,0,0,0,4,1528,0,7,19,5,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,4,1,0,0,0,0,4,0,7,0,0,2,7,137,7.0,41.43,15.33,6.21,167,40,291,37,6.08,37,14,69.05,0,374,7683,-1.651402111533133,-1.725510083686854,6433,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,134,-2,57,5,522,185,1,153,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.23334527754912,-12.683358412247733]}"
000000000000000005f8_0,10,0,0,0,0,0,0,0,3,0,1,0,10,0,0,0,0,1,0,0,0,0,0,22,22,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1529,0,29,12,3,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,30,0,0,1,2,135,6.0,42.11,13.1,5.05,129,72,260,53,3.9,36,48,64.15,1,748,9981,-1.292768303109067,-0.376477571234912,6986,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,178,-4,53,12,409,328,2,119,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.78688715562357,-14.981877729724351]}"
000000000000000005f9_0,1,0,1,0,0,0,0,1,2,0,1,0,15,0,0,0,0,1,0,0,0,0,0,18,18,0,0,0,0,0,0,2,0,3,0,0,0,0,1,1530,0,29,15,3,0,0,0,1,0,0,0,0,0,1,3,0,0,0,3,2,1,0,0,0,0,2,0,32,0,0,0,6,139,4.0,42.11,13.1,5.05,150,69,301,77,3.9,12,3,64.15,0,556,9281,0.18805223150294,0.216223108469636,8237,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,209,0,54,6,522,175,2,134,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.037072536532705,-14.281730797281599]}"
000000000000000005fb_0,3,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,1,0,0,0,0,0,18,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1532,0,52,10,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,52,0,0,1,1,134,6.0,44.72,14.73,5.32,118,114,262,60,4.89,-15,-27,69.66,-10,834,8118,-2.209494669928034,-2.209494669928034,7922,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,-39,154,-18,52,98,514,221,44,152,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.72230286097722,-13.118322672818406]}"
000000000000000005fc_0,4,0,0,0,0,0,0,1,2,0,0,0,4,0,1,0,0,1,0,0,0,0,0,20,20,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1533,0,50,7,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,0,1,0,50,0,0,1,4,133,10.0,44.72,14.73,5.32,118,115,188,52,4.89,-29,-27,69.66,11,973,8190,-2.844909383819407,-2.257122718917288,7940,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,10,171,7,52,49,695,114,16,127,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.74062849277327,-13.190816716246848]}"
00000000000000000609_0,29,0,1,0,0,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,28,28,0,1,0,0,0,0,3,0,0,0,0,0,0,9,1546,0,2,13,1,1,0,1,3,0,0,0,0,0,9,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,128,6.0,96.5,22.68,2.98,127,62,366,56,3.63,17,-27,125.79,23,98,16519,-0.779074027984503,-2.093511504347832,6979,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,196,2,57,57,442,188,24,172,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.77934130723696,-21.519816367546227]}"
0000000000000000060a_0,36,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,22,0,1,0,0,0,0,4,0,1,0,0,0,0,3,1547,0,3,15,1,1,0,1,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,1,124,7.0,96.5,22.68,2.98,125,66,374,68,3.63,-12,-32,125.79,-7,116,16502,0.569474503792541,-0.316441460465588,6961,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,198,7,57,53,437,186,20,175,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.76101567544092,-21.5022992195059]}"
0000000000000000060b_0,29,0,2,0,0,0,0,1,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,23,23,0,1,0,0,0,0,2,0,3,0,0,0,0,4,1548,0,5,15,0,1,0,1,6,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,2,4,125,7.0,96.5,22.68,2.98,119,72,376,49,3.63,45,12,125.79,7,60,16504,-0.201288632234558,-1.040524771192751,6964,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,6,164,-5,57,30,431,190,9,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.76451910504899,-21.50445517618779]}"
0000000000000000060c_0,31,0,2,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,24,24,0,1,0,0,0,0,2,0,3,0,0,0,0,4,1549,0,4,13,1,1,0,1,4,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,4,125,7.0,96.5,22.68,2.98,122,71,374,58,3.63,14,-2,125.79,-15,107,16503,-0.741432392079202,-1.576541010698697,6962,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,-1,177,-14,57,39,426,198,15,175,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.76290213753758,-21.503377197846845]}"
0000000000000000060d_0,51,0,2,0,0,0,0,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,18,18,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1550,0,3,9,3,1,0,1,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,1,126,6.0,96.5,22.68,2.98,111,64,374,74,3.63,20,-23,125.79,0,119,16514,-0.366820634807097,-1.841046045934553,6965,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,8,216,3,57,31,439,183,10,195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.765866577975174,-21.51469597042675]}"
0000000000000000060e_0,34,0,1,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,24,0,1,0,0,0,0,2,0,1,0,0,0,0,2,1551,0,4,15,1,1,0,1,6,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,1,124,6.0,96.5,22.68,2.98,119,68,370,61,3.63,-14,-22,125.79,-6,154,16514,-0.32275210040883,-1.942426259230257,6950,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,6,200,3,57,37,460,167,10,183,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.75077488120196,-21.51442647584151]}"
0000000000000000060f_0,35,0,1,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,22,22,0,1,0,0,0,0,3,0,2,0,0,0,0,3,1552,0,4,14,1,1,0,1,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,2,126,7.0,96.5,22.68,2.98,107,77,369,69,3.63,-6,-26,125.79,-18,139,16519,-0.146933467759594,-1.723327035812873,6954,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,-7,184,-16,57,63,444,184,21,177,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.7540088162248,-21.519007883790522]}"
00000000000000000610_0,30,0,1,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,2,0,1,0,0,0,0,4,1553,0,5,16,0,1,0,1,4,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,2,125,6.0,96.5,22.68,2.98,114,74,367,63,3.63,-2,-28,125.79,-14,107,16510,-0.313573732633701,-1.821144247904505,6954,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,185,2,57,42,456,175,15,198,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.75454780539526,-21.51038405706298]}"
00000000000000000611_0,32,0,1,0,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,27,27,0,1,0,0,0,0,0,0,2,0,0,0,0,8,1554,0,2,11,3,1,0,1,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,130,6.0,96.5,22.68,2.98,122,82,383,69,3.63,35,-13,125.79,0,119,16520,-0.114036956784287,-1.417146930277394,6972,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,194,-12,57,26,433,181,6,173,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.7728734371913,-21.520085862131467]}"
00000000000000000612_0,37,0,2,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,19,19,0,1,0,0,0,0,4,0,3,0,0,0,0,3,1555,0,5,14,1,1,0,1,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,4,125,7.0,96.5,22.68,2.98,116,63,377,68,3.63,28,-2,125.79,-12,88,16497,-0.992943558142264,-2.139412520832705,6958,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,9,196,-13,58,47,429,190,15,173,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.75832072958857,-21.497448316971656]}"
00000000000000000613_0,34,0,2,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,2,0,3,0,0,0,0,3,1556,0,4,13,1,1,0,1,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,3,125,7.0,96.5,22.68,2.98,121,78,374,53,3.63,-69,-18,125.79,0,70,16500,-2.03208693932074,-1.504031901124206,6962,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,-4,179,4,57,16,413,210,5,170,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.76236314836711,-21.500682251994483]}"
00000000000000000614_0,33,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,24,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1557,0,5,19,1,1,0,1,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,1,124,6.0,96.5,22.68,2.98,118,75,381,50,3.63,11,-13,125.79,-20,131,16513,-1.23003401087901,-2.150429253249567,6952,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,187,-3,57,54,462,154,21,191,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.75266134329861,-21.513887486671038]}"
00000000000000000615_0,30,0,2,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,24,24,0,1,0,0,0,0,2,0,3,0,0,0,0,5,1558,0,3,14,1,1,0,1,5,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,4,125,7.0,96.5,22.68,2.98,122,68,375,59,3.63,14,-2,125.79,-15,96,16503,-0.458382861709469,-1.699994572881418,6962,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,-1,168,-14,57,39,430,192,15,176,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.76290213753758,-21.503916187017317]}"
00000000000000000616_0,33,0,2,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,20,0,1,0,0,0,0,2,0,3,0,0,0,0,2,1559,0,5,15,1,1,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,3,126,7.0,96.5,22.68,2.98,119,72,377,57,3.63,-7,-20,125.79,5,63,16499,-0.94241810675827,-1.164444193427888,6961,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,187,3,58,17,423,197,6,170,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.76101567544092,-21.499065284483066]}"
00000000000000000617_0,26,0,1,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,27,27,0,1,0,0,0,0,2,0,2,0,0,0,0,6,1560,0,5,17,1,1,0,1,3,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,2,128,6.0,96.5,22.68,2.98,116,74,385,64,3.63,48,-7,125.79,2,108,16517,-0.125214507159174,-1.250097767356687,6973,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,4,195,-11,57,30,428,184,10,176,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.77341242636177,-21.517929905449577]}"
00000000000000000618_0,38,0,1,0,0,0,1,1,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,24,24,0,1,0,0,0,0,3,0,1,0,0,0,0,3,1561,0,3,9,3,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,1,126,6.0,96.5,22.68,2.98,109,64,370,49,3.63,31,9,125.79,0,80,16511,-1.11224525534686,-1.165360430651284,6970,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,4,171,-16,57,43,456,172,11,179,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.770178491338946,-21.511462035403916]}"
00000000000000000619_0,38,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,22,0,1,0,0,0,0,6,0,1,0,0,0,0,4,1562,0,5,9,1,1,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,127,6.0,96.5,22.68,2.98,107,67,381,76,3.63,31,-18,125.79,7,93,16513,0.123283562529553,-0.695029540608827,6975,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,9,225,3,56,41,448,169,12,171,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.77502939387319,-21.513348497500573]}"
00000000000000000004_0,12,0,4,0,0,0,0,1,4,0,0,0,17,0,1,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,2,0,2,0,0,0,0,1,5,0,5,14,1,0,0,0,5,0,0,0,0,0,1,1,3,0,0,0,4,0,0,1,0,0,1,0,5,1,0,0,3,132,5.0,12.0466,24.575,1.68652,84,38,353,61,3.06548,13,-3,40.2735,2,552,9465,-0.533635757876675,-0.257750368877133,13755,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,4,192,-1,56,13,383,262,4,154,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.555243663822104,-14.465526104412453]}"
