system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Corpo_dagua_continental,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,ID,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clay,clayminerals,clitter,convergence,cti,ctotal,eastness,elevation,latitude,ln_clay_sand,ln_silt_sand,longitude,lv1_Dry_season,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_semiarid,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_and_hot,lv3_and_hot_summer,lv3_and_short_and_cool_summer,lv3_and_temperate,lv3_and_temperate_summer,lv3_low_latitude_and_altitude,lv3_with_hot_summer,lv3_with_temperate_summer,nitrogen,northness,oxides,pcurv,phh2o,prediction_clay_0_30cm,prediction_sand_0_30cm,prediction_silt_0_30cm,roughness,sand,silt,slope,soc,spi,.geo
0000000000000000022a,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,17,1697,1,0,0,0,0,0,9,2,99,56.0,108.3,25.45,2.98,179,109,450,36,5.42,36,-10,142.14,9,670,22158,0.839256495234077,1.232264170148319,17480,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,-13,163,-12,51,41.49876715511437,12.592703897211537,45.908528947674085,57,207,340,19,440,0,"{""type"":""Point"",""coordinates"":[-52.28046721416405,-27.158988817909115]}"
0000000000000000022b,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,17,1698,1,0,0,0,0,0,14,0,98,49.0,108.3,25.45,2.98,182,100,414,40,5.42,-26,-22,142.14,1,681,22172,2.359697330898922,2.291132379732431,17476,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,6,180,14,50,48.3014064378051,6.748341101217008,44.950252460977886,30,224,359,7,394,0,"{""type"":""Point"",""coordinates"":[-52.27642280950858,-27.172196675229422]}"
0000000000000000037a,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,15,1591,1,0,0,0,0,0,10,0,95,31.0,108.3,25.45,2.98,178,95,543,22,5.42,-37,-36,142.14,36,945,22037,0.573129507102145,1.156431859556936,16511,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,-27,142,1,51,39.822884851071606,11.528824564063193,48.64829058486521,134,159,296,50,375,0,"{""type"":""Point"",""coordinates"":[-51.31109431795334,-27.037179554432136]}"
00000000000000000399,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,1,7,989,1,0,0,2,0,0,7,1,94,13.0,108.3,25.45,2.98,183,109,532,32,5.42,3,-16,142.14,-17,653,22156,0.742848602043581,0.987097173021838,14662,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,39,14,145,4,50,44.30485504465523,13.402885685562971,42.2922592697818,64,197,268,23,610,0,"{""type"":""Point"",""coordinates"":[-49.46209239333358,-27.1568350721003]}"
000000000000000003b0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,6,382,1,0,0,0,0,0,6,1,104,50.0,108.3,25.45,2.98,220,105,466,50,5.42,2,-2,142.14,-1,768,21223,1.566550952523887,1.597923462806304,15696,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,197,0,49,53.75077286964438,9.081403095908316,37.16782403444731,5,229,302,2,412,0,"{""type"":""Point"",""coordinates"":[-50.49641209638773,-26.22357643532146]}"
000000000000000003b1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,5,383,1,0,0,2,0,0,7,2,105,51.0,108.3,25.45,2.98,220,119,478,51,5.42,-68,-18,142.14,3,799,21231,3.092816023308932,1.810622139328292,15691,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,-3,175,3,50,58.13059226909264,6.401316229231869,35.46809150167549,10,231,289,4,425,0,"{""type"":""Point"",""coordinates"":[-50.49156059444157,-26.231121234303888]}"
000000000000000003b3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,5,385,1,0,0,0,0,0,7,1,101,40.0,108.3,25.45,2.98,262,88,456,36,5.42,17,14,142.14,-4,787,21210,3.552698899910004,2.866869344618024,15686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,160,-1,49,57.788011740321245,4.964029088035023,37.24795917164374,11,230,312,4,442,0,"{""type"":""Point"",""coordinates"":[-50.48617400036901,-26.21010103193794]}"
000000000000000003b4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,3,386,1,0,0,2,0,0,6,1,98,36.0,108.3,25.45,2.98,234,84,477,46,5.42,-37,-16,142.14,-1,806,21219,3.388263854094698,2.522036699961726,15678,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,195,2,49,59.09985402596604,4.336040807918023,36.56410516611594,9,233,288,3,569,0,"{""type"":""Point"",""coordinates"":[-50.47862474228554,-26.219264484602768]}"
000000000000000003b5,0,1,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,6,387,1,0,0,0,0,0,5,0,98,42.0,108.3,25.45,2.98,206,79,492,32,5.42,-11,-20,142.14,-6,809,21213,4.052025879499555,3.405220354833439,15671,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,143,-3,49,59.581313154353396,3.7442287909299954,36.674458054716595,18,210,296,6,498,0,"{""type"":""Point"",""coordinates"":[-50.4710799433031,-26.213601426264898]}"
000000000000000003b6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,5,388,1,0,0,0,0,0,7,1,100,43.0,108.3,25.45,2.98,223,105,504,41,5.42,10,-10,142.14,-3,830,21200,1.599983351224358,1.886037435757973,15670,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,38,-4,162,0,49,50.19645834957579,7.380656863292992,42.42288478713121,16,211,282,5,508,0,"{""type"":""Point"",""coordinates"":[-50.470000840848165,-26.20039802804564]}"
000000000000000003b7,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,6,389,1,0,0,1,0,0,7,2,99,38.0,108.3,25.45,2.98,244,73,493,31,5.42,-45,-21,142.14,2,828,21200,1.519869547142916,1.547599291292168,15679,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,-6,154,5,49,50.586006532424285,5.842462572928963,43.57153089464675,22,217,287,7,471,0,"{""type"":""Point"",""coordinates"":[-50.47943629867726,-26.200937579273113]}"
000000000000000003b8,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,5,390,1,0,0,0,0,0,8,1,101,39.0,108.3,25.45,2.98,209,107,505,44,5.42,-39,-20,142.14,-2,872,21213,2.528106580679772,2.142373075906863,15638,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,178,5,49,55.77701617189336,5.110199888960471,39.11278393914618,17,212,281,5,435,0,"{""type"":""Point"",""coordinates"":[-50.43874254246351,-26.213066334138485]}"
000000000000000003b9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,4,391,1,0,0,0,0,0,8,0,100,42.0,108.3,25.45,2.98,204,81,504,27,5.42,-23,-23,142.14,7,830,21220,1.832480844388796,2.15636530684532,15647,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,-3,139,9,49,43.92872589157767,5.737304428532186,50.333969679890146,23,209,284,8,449,0,"{""type"":""Point"",""coordinates"":[-50.44790599512834,-26.220878679184118]}"
000000000000000003ba,0,1,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,3,392,1,0,0,2,0,0,8,0,100,38.0,108.3,25.45,2.98,198,70,492,32,5.42,22,-19,142.14,-4,820,21226,3.498120996579297,2.844216191176786,15656,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,5,144,3,49,62.68374878091103,3.3758473646142653,33.9404038544747,18,204,301,6,459,0,"{""type"":""Point"",""coordinates"":[-50.45625789140144,-26.226269732357732]}"
000000000000000003bb,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,5,393,1,0,0,1,0,0,5,1,102,42.0,108.3,25.45,2.98,219,104,489,46,5.42,-44,-16,142.14,-1,823,21231,2.78285626889605,2.725595884125528,15643,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,-7,169,3,48,55.15323828889671,4.921150842251977,39.925610868851315,19,214,294,7,468,0,"{""type"":""Point"",""coordinates"":[-50.44305449318219,-26.231121234303888]}"
000000000000000003bc,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,11,394,1,0,0,0,0,0,5,1,102,53.0,108.3,25.45,2.98,182,99,482,28,5.42,0,-26,142.14,10,816,21213,3.115784294780686,2.664630804363223,15659,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,-2,133,2,48,56.74629060011797,6.010468306670566,37.24324109321145,25,221,294,10,441,0,"{""type"":""Point"",""coordinates"":[-50.45949073966519,-26.213601426264898]}"
000000000000000003e8,0,1,0,0,0,0,0,0,24,0,0,0,0,0,1,0,1,3,1150,1,0,0,0,0,0,7,1,103,87.0,108.3,25.45,2.98,159,59,647,27,5.42,16,14,142.14,-5,875,20950,2.665105771586639,1.08172059471869,17370,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,-1,137,-6,49,70.37794713930971,6.5841088198863655,23.037944040803932,18,103,248,5,303,1,"{""type"":""Point"",""coordinates"":[-52.170514700388175,-25.95030934546313]}"
000000000000000003ee,0,1,0,0,0,0,0,0,16,0,0,0,0,0,1,0,1,7,1157,1,0,0,0,0,0,6,1,106,55.0,108.3,25.45,2.98,219,92,523,27,5.42,20,-10,142.14,-3,803,21200,0.823194351959554,0.092276142172855,16120,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,44,-3,130,0,48,55.33879740852758,12.944493847345218,31.716708744127196,15,238,236,5,564,0,"{""type"":""Point"",""coordinates"":[-50.92059746139992,-26.20039802804564]}"
000000000000000003ef,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,2,1158,1,0,0,0,0,0,10,0,108,35.0,108.3,25.45,2.98,163,55,424,28,5.42,-18,-19,142.14,12,768,19230,0.926942912631878,0.587143267743041,16080,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,-5,161,0,47,48.447332295999395,22.589270999818634,28.963396704181964,35,208,365,13,266,0,"{""type"":""Point"",""coordinates"":[-50.88044325641365,-24.230393937239572]}"
000000000000000003f1,0,1,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,1160,1,0,0,0,0,0,2,0,99,45.0,108.3,25.45,2.98,167,98,379,24,5.42,-26,-32,142.14,-6,916,20770,0.294710333988787,-0.13751972050283,15030,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-17,143,12,51,42.41418861515926,26.79035746339615,30.795453921444583,47,343,275,19,362,0,"{""type"":""Point"",""coordinates"":[-49.83048994506613,-25.770286517733417]}"
000000000000000003f2,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,1,1,1161,1,0,0,1,0,0,6,0,106,38.0,108.3,25.45,2.98,186,101,339,45,5.42,-28,-18,142.14,6,827,20030,-0.431509819827203,-0.658897264339554,15800,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-8,181,5,49,42.49548702844581,27.045384298712072,30.459128672842127,29,312,346,10,262,0,"{""type"":""Point"",""coordinates"":[-50.600438464863565,-25.030521652966744]}"
00000000000000000400,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,1,1175,1,0,0,2,0,0,11,21,98,28.0,108.3,25.45,2.98,190,76,517,39,5.42,5,-3,142.14,-3,912,20450,0.670824417284266,0.330014147970482,14270,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,4,146,2,49,47.49924517811108,25.558391684491923,26.942363137396992,14,197,283,5,395,0,"{""type"":""Point"",""coordinates"":[-49.07051643432523,-25.450395067260263]}"
00000000000000000404,0,1,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,5,1179,1,0,0,1,0,0,30,0,100,52.0,108.3,25.45,2.98,175,127,313,22,5.42,-5,-21,142.14,-8,922,20200,-0.91836142097544,-0.196335765187214,16050,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,-20,130,4,62,43.64317386903043,20.423077937748644,35.93374819322093,60,342,343,23,270,0,"{""type"":""Point"",""coordinates"":[-50.85052714744607,-25.20030192557669]}"
0000000000000000040c,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,0,4,1189,1,0,0,1,0,0,6,1,104,53.0,108.3,25.45,2.98,159,70,660,47,5.42,-40,-17,142.14,16,891,19770,2.233401513888977,0.852280260523285,17150,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,-12,188,-2,53,64.30582050035699,9.820035867744926,25.8741436318981,61,104,234,21,310,1,"{""type"":""Point"",""coordinates"":[-51.950605213735386,-24.770457961327672]}"
0000000000000000040d,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,0,0,5,1190,1,0,0,0,0,0,7,1,105,55.0,108.3,25.45,2.98,155,69,618,54,5.42,-4,-24,142.14,0,823,19880,2.353781647953715,1.183711010082048,17380,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,9,202,-2,52,73.50939231745097,7.375875132461922,19.114732550087098,24,111,268,9,283,0,"{""type"":""Point"",""coordinates"":[-52.180485250343686,-24.880414934204595]}"
0000000000000000040e,0,0,0,0,0,0,0,0,71,0,0,0,0,0,1,0,0,1,1191,1,0,0,0,0,0,5,0,105,52.0,108.3,25.45,2.98,167,56,654,48,5.42,-15,-11,142.14,-1,905,19550,2.826925994403444,1.275351980001551,16880,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,61,-8,180,1,49,75.08564801045611,6.211588517067109,18.702763472476768,22,83,261,9,304,0,"{""type"":""Point"",""coordinates"":[-51.68057097214082,-24.550280928611674]}"
00000000000000000417,0,1,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,7,1201,1,0,0,0,0,0,5,1,94,51.0,108.3,25.45,2.98,182,105,610,31,5.42,-2,0,142.14,-11,881,21030,2.286212822284022,1.365530967704361,16550,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,-11,153,1,49,59.525046193290585,8.57622199419312,31.898731812516296,45,110,277,16,338,2,"{""type"":""Point"",""coordinates"":[-51.350441425648945,-26.03034575027143]}"
00000000000000000418,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,4,1202,1,0,0,1,0,0,9,1,105,66.0,108.3,25.45,2.98,198,74,561,36,5.42,-30,11,142.14,-2,787,20380,1.699342964147582,1.072503310745483,17530,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,-16,177,-9,52,58.547693295069735,10.818160511268452,30.63414619366182,42,128,309,17,289,8,"{""type"":""Point"",""coordinates"":[-52.33059196910584,-25.38032475330641]}"
0000000000000000041d,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,10,1207,1,0,0,1,0,0,6,0,101,45.0,108.3,25.45,2.98,208,88,572,49,5.42,-25,-18,142.14,4,846,21070,1.963878041655194,1.09861228866811,16520,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,-10,180,-2,49,57.15231042832871,9.461723597580187,33.38596597409111,32,125,301,12,375,0,"{""type"":""Point"",""coordinates"":[-51.32052977578244,-26.07049995525771]}"
00000000000000000420,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,2,1210,1,0,0,1,0,0,2,0,101,63.0,108.3,25.45,2.98,169,81,546,59,5.42,49,-13,142.14,6,824,20500,3.005174869096515,1.514255571983058,15930,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,7,191,-9,47,63.23393325279759,9.437139297793685,27.328927449408713,30,142,310,10,287,0,"{""type"":""Point"",""coordinates"":[-50.73060408371471,-25.500519822202044]}"
00000000000000000421,0,1,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,1,1211,1,0,0,1,0,0,3,2,106,63.0,108.3,25.45,2.98,173,62,521,27,5.42,-16,-2,142.14,4,791,20600,2.846435512409388,2.041702532511645,15950,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,131,0,48,57.95230572530031,8.791407422672611,33.25628685202707,13,79,398,5,297,0,"{""type"":""Point"",""coordinates"":[-50.75054518362572,-25.600501786022406]}"
00000000000000000422,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,0,3,1212,1,0,0,1,0,0,6,0,109,80.0,108.3,25.45,2.98,182,47,540,39,5.42,21,29,142.14,0,953,19600,2.588068212916554,1.759630531991112,16050,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,168,-4,48,62.66672574572372,11.823433795017385,25.509840459258896,10,77,379,1,273,1,"{""type"":""Point"",""coordinates"":[-50.85052714744607,-24.600410142654514]}"
00000000000000000423,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,1,1213,1,0,0,0,0,0,4,1,100,70.0,108.3,25.45,2.98,211,55,467,38,5.42,29,2,142.14,-1,849,20730,2.469997348710461,1.970962904875768,15620,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,-3,160,-2,49,62.864747874498114,7.254472944795613,29.88077918070627,12,134,396,4,324,0,"{""type"":""Point"",""coordinates"":[-50.42041563713385,-25.730399858810344]}"
00000000000000000424,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,1,2,1214,1,0,0,0,0,0,5,0,104,70.0,108.3,25.45,2.98,182,56,458,46,5.42,18,-2,142.14,-3,799,20250,1.934759109989236,1.574062392578989,15930,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,175,-3,48,61.100837986075184,8.48000910686834,30.419152907056485,9,170,370,3,307,0,"{""type"":""Point"",""coordinates"":[-50.7306040837147,-25.250431139619536]}"
00000000000000000426,0,1,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,1216,1,0,0,1,0,0,4,1,99,18.0,108.3,25.45,2.98,234,74,496,79,5.42,-49,-19,142.14,0,993,20330,0.356980260108617,-0.753456646118812,14420,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,-4,170,1,48,44.636990513505545,32.27037700521718,23.092632481277278,14,239,263,5,317,0,"{""type"":""Point"",""coordinates"":[-49.220355607024175,-25.330472003528886]}"
00000000000000000429,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,3,1219,1,0,0,0,0,0,10,2,104,68.0,108.3,25.45,2.98,154,94,458,51,5.42,-19,-18,142.14,0,961,19680,-2.194354107533727,-1.537171327877319,16450,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4,204,6,49,49.28925187081546,21.176269508776475,29.534478620408063,17,285,254,5,304,0,"{""type"":""Point"",""coordinates"":[-51.250459461828584,-24.680451006563867]}"
0000000000000000042a,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,1,1220,1,0,0,0,0,0,1,0,96,17.0,108.3,25.45,2.98,181,106,407,25,5.42,-6,-18,142.14,-20,833,20270,0.084786143315525,-1.189424723424912,14700,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,13,136,-7,49,43.61752204936985,30.440186687150284,25.94229126347985,73,313,277,25,321,0,"{""type"":""Point"",""coordinates"":[-49.50036039857426,-25.270372239530545]}"
0000000000000000042d,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,2,1223,1,0,0,0,0,0,1,0,100,18.0,108.3,25.45,2.98,207,92,426,37,5.42,6,-6,142.14,3,841,20980,-0.751487676054349,-1.027990202221432,14620,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,-2,165,5,50,38.56036132441049,30.60562394877418,30.83401472681533,17,369,202,4,412,0,"{""type"":""Point"",""coordinates"":[-49.42059153982916,-25.980488541392855]}"
0000000000000000042e,0,1,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,4,1224,1,0,0,1,0,0,3,1,106,19.0,108.3,25.45,2.98,179,57,440,29,5.42,28,-3,142.14,0,776,20250,-0.014354639534242,0.09246684868764,16180,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,144,0,52,48.45624236399401,17.82647718585683,33.717280450149154,10,226,331,3,278,0,"{""type"":""Point"",""coordinates"":[-50.98042522023402,-25.250431139619536]}"
0000000000000000042f,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,1,1225,1,0,0,1,0,0,4,2,96,16.0,108.3,25.45,2.98,213,64,474,29,5.42,33,11,142.14,5,869,20330,0.079292681510417,-0.429283605239374,14250,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,151,-4,52,46.344973817040895,28.899204686085216,24.75582149687389,20,249,275,6,337,0,"{""type"":""Point"",""coordinates"":[-49.05057533441422,-25.330472003528886]}"
0000000000000000044c,0,1,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,10,352,1,0,0,1,0,0,6,0,98,49.0,108.3,25.45,2.98,198,79,548,27,5.42,-36,-22,142.14,-5,1010,22330,0.475755675975603,0.606052596913735,16320,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,-11,138,7,51,51.657297704288915,12.074074070907235,36.268628224803834,35,131,318,13,309,0,"{""type"":""Point"",""coordinates"":[-51.120021837813184,-27.33012019813826]}"
0000000000000000044d,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,8,354,1,0,0,0,0,0,5,0,95,39.0,108.3,25.45,2.98,226,92,554,26,5.42,23,-1,142.14,7,976,22180,2.960901113796078,1.65508656323878,16169,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,146,0,48,68.18036891072936,6.7771601627643685,25.042470926506272,19,154,289,7,308,0,"{""type"":""Point"",""coordinates"":[-50.969915119051045,-27.180009020275058]}"
00000000000000000466,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,1,3,513,1,0,0,0,0,0,8,0,105,87.0,108.3,25.45,2.98,175,89,525,38,5.42,-3,-16,142.14,8,780,21520,0.487975782212344,0.271986983451661,18029,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,178,4,49,57.61293824871188,12.190528945507886,30.196532805780237,24,152,320,8,353,0,"{""type"":""Point"",""coordinates"":[-52.829966696081236,-26.52001747335453]}"
00000000000000000467,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,0,0,5,514,1,0,0,0,0,0,6,1,99,73.0,108.3,25.45,2.98,193,65,411,47,5.42,-33,-25,142.14,-9,861,21849,2.094392077013907,0.686060401109633,17600,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,-11,184,-1,50,66.46087363155114,7.7475264877023875,25.791599880746475,42,197,390,14,405,0,"{""type"":""Point"",""coordinates"":[-52.40012273183221,-26.849879473783194]}"
0000000000000000046a,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,1,5,519,1,0,0,0,0,0,4,0,102,91.0,108.3,25.45,2.98,190,59,463,45,5.42,-15,16,142.14,-3,932,21880,1.006110061643501,1.006993509672185,17520,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,-3,176,-5,50,63.03180806388191,8.427443743764712,28.540748192353384,17,215,318,5,427,1,"{""type"":""Point"",""coordinates"":[-52.32008186792286,-26.880063128813973]}"
0000000000000000046c,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,8,523,1,0,0,0,0,0,5,2,101,31.0,108.3,25.45,2.98,167,72,526,49,5.42,-2,-19,142.14,17,780,22350,2.484361929335659,0.250811619937891,16519,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,10,187,-10,51,63.36325752068379,10.945680612731472,25.69106186658474,54,172,299,21,287,0,"{""type"":""Point"",""coordinates"":[-51.31999022455497,-27.35006129804927]}"
0000000000000000046d,0,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,11,524,1,0,0,0,0,0,6,2,100,24.0,108.3,25.45,2.98,175,101,522,39,5.42,-12,-27,142.14,1,776,22250,1.445537064210254,1.12588254875179,16619,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,-17,183,-8,50,48.19602039323331,13.897246784152673,37.90673282261402,47,174,300,18,302,0,"{""type"":""Point"",""coordinates"":[-51.41997218837532,-27.250079334228907]}"
0000000000000000046e,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,6,526,1,0,0,1,0,0,2,0,95,46.0,108.3,25.45,2.98,183,107,576,41,5.42,-22,-25,142.14,-10,901,21970,2.242034242432987,1.311606224512244,16749,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,-2,177,3,50,63.89769273245336,6.560942187316883,29.541365080229763,33,133,288,10,300,0,"{""type"":""Point"",""coordinates"":[-51.5498658020622,-26.970074542678827]}"
0000000000000000046f,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,13,528,1,0,0,0,0,0,6,2,97,28.0,108.3,25.45,2.98,184,93,514,24,5.42,-10,-17,142.14,3,731,22099,1.695970290065736,0.969508678283056,16580,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,-11,139,4,52,52.36795197240514,11.686073076702526,35.94597495089234,33,180,303,12,322,0,"{""type"":""Point"",""coordinates"":[-51.380085529452245,-27.09997261546676]}"
00000000000000000470,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,7,530,1,0,0,0,0,0,3,1,96,33.0,108.3,25.45,2.98,187,109,541,43,5.42,38,18,142.14,-1,869,22150,2.624085272947447,1.648247156782034,16320,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,6,177,-4,48,60.33473892908967,7.554560315372758,32.11070075553757,30,132,324,7,311,1,"{""type"":""Point"",""coordinates"":[-51.120021837813184,-27.150097370408545]}"
00000000000000000471,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,13,532,1,0,0,0,0,0,4,2,96,30.0,108.3,25.45,2.98,195,110,526,34,5.42,44,12,142.14,3,734,22070,1.451463773569751,1.339742352320241,16420,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,8,150,-13,50,49.37515634640941,11.554447502696457,39.07039615089413,35,148,323,9,322,1,"{""type"":""Point"",""coordinates"":[-51.2200082607346,-27.070056506499192]}"
00000000000000000472,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,13,533,1,0,0,0,0,0,7,1,98,25.0,108.3,25.45,2.98,193,96,507,26,5.42,37,-9,142.14,22,722,22170,1.113414071893173,1.083224858008555,16619,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,138,-13,51,47.449132630338056,12.022847294729612,40.52802007493233,56,189,302,22,298,1,"{""type"":""Point"",""coordinates"":[-51.41997218837532,-27.170038470319554]}"
