id,coord_x,coord_y,depth,clay,silt,sand
ctb0019-G3,-50.20606,-29.48129,5,62,34,4
ctb0019-G3,-50.20606,-29.48129,14,63,31,6
ctb0019-G3,-50.20606,-29.48129,24.5,64,28,8
ctb0019-GS1,-50.221624,-29.48723,6.5,64,31,5
ctb0019-GS1,-50.221624,-29.48723,15.5,62,30,8
ctb0019-GS1,-50.221624,-29.48723,24.5,57,31,12
ctb0019-GS2,-50.218908,-29.48716,10,66,32,2
ctb0019-GS2,-50.218908,-29.48716,22,60,32,8
ctb0019-GS2,-50.218908,-29.48716,34,57,36,7
ctb0019-GS4,-50.202263,-29.489516,7.5,61,36,3
ctb0019-GS4,-50.202263,-29.489516,19,63,32,5
ctb0019-GS4,-50.202263,-29.489516,29.5,62,31,7
ctb0019-GS5,-50.207928,-29.487218,6,59,33,8
ctb0019-GS5,-50.207928,-29.487218,22,59,32,9
ctb0019-P1,-50.231766,-29.475679,6.5,65,28,7
ctb0019-P1,-50.231766,-29.475679,20.5,63,29,8
ctb0019-P1,-50.231766,-29.475679,34,66,23,11
ctb0019-P2,-50.226229,-29.47674,6,66,30,4
ctb0019-P2,-50.226229,-29.47674,17.5,66,28,6
ctb0019-P2,-50.226229,-29.47674,28.5,63,28,9
ctb0019-PP1,-50.23069,-29.484547,12,70,25,5
ctb0019-PP1,-50.23069,-29.484547,25.5,69,23,8
ctb0019-PP2,-50.229965,-29.485079,15,59,39,2
ctb0019-PP2,-50.229965,-29.485079,24.5,61,35,4
ctb0019-PP2,-50.229965,-29.485079,36,59,34,7
ctb0019-S1,-50.180869,-29.491589,6,70,23,7
ctb0019-S1,-50.180869,-29.491589,16.5,65,28,7
ctb0019-S1,-50.180869,-29.491589,28.5,61,29,10
ctb0020-Condominio-Uniao-MN,-44.4463888888889,-7.66638888888889,5,10,11,79
ctb0020-Condominio-Uniao-MN,-44.4463888888889,-7.66638888888889,15,1,21,78
ctb0020-Condominio-Uniao-MN,-44.4463888888889,-7.66638888888889,25,2,23,75
ctb0020-Condominio-Uniao-MN,-44.4463888888889,-7.66638888888889,40,5,24,71
ctb0020-Condominio-Uniao-SPD10-area01,-44.4252777777778,-7.67833333333333,5,4,30,66
ctb0020-Condominio-Uniao-SPD10-area01,-44.4252777777778,-7.67833333333333,15,7,25,68
ctb0020-Condominio-Uniao-SPD10-area01,-44.4252777777778,-7.67833333333333,25,1,30,69
ctb0020-Condominio-Uniao-SPD10-area01,-44.4252777777778,-7.67833333333333,40,1,33,66
ctb0020-Condominio-Uniao-SPD10-area02,-44.4251676129754,-7.67858490758786,5,8,22,70
ctb0020-Condominio-Uniao-SPD10-area02,-44.4251676129754,-7.67858490758786,15,4,24,72
ctb0020-Condominio-Uniao-SPD10-area02,-44.4251676129754,-7.67858490758786,25,4,25,71
ctb0020-Condominio-Uniao-SPD10-area02,-44.4251676129754,-7.67858490758786,40,1,28,71
ctb0020-Condominio-Uniao-SPD18-area01,-44.4286111111111,-7.68111111111111,5,8,22,70
ctb0020-Condominio-Uniao-SPD18-area01,-44.4286111111111,-7.68111111111111,15,7,22,71
ctb0020-Condominio-Uniao-SPD18-area01,-44.4286111111111,-7.68111111111111,25,2,24,74
ctb0020-Condominio-Uniao-SPD18-area01,-44.4286111111111,-7.68111111111111,40,3,26,71
ctb0020-Condominio-Uniao-SPD18-area02,-44.4285302240679,-7.68123214150331,5,13,29,58
ctb0020-Condominio-Uniao-SPD18-area02,-44.4285302240679,-7.68123214150331,15,10,29,61
ctb0020-Condominio-Uniao-SPD18-area02,-44.4285302240679,-7.68123214150331,25,3,31,66
ctb0020-Condominio-Uniao-SPD18-area02,-44.4285302240679,-7.68123214150331,40,6,35,59
ctb0020-Condominio-Uniao-SPD2-area01,-44.4430555555556,-7.67527777777778,5,5,29,66
ctb0020-Condominio-Uniao-SPD2-area01,-44.4430555555556,-7.67527777777778,15,6,27,67
ctb0020-Condominio-Uniao-SPD2-area01,-44.4430555555556,-7.67527777777778,25,3,30,67
ctb0020-Condominio-Uniao-SPD2-area01,-44.4430555555556,-7.67527777777778,40,2,30,68
ctb0020-Condominio-Uniao-SPD2-area02,-44.4433230434206,-7.67517904687313,5,10,25,65
ctb0020-Condominio-Uniao-SPD2-area02,-44.4433230434206,-7.67517904687313,15,8,26,66
ctb0020-Condominio-Uniao-SPD2-area02,-44.4433230434206,-7.67517904687313,25,4,28,68
ctb0020-Condominio-Uniao-SPD2-area02,-44.4433230434206,-7.67517904687313,40,3,30,67
ctb0020-Condominio-Uniao-SPD5-area01,-44.4327777777778,-7.67361111111111,5,7,25,68
ctb0020-Condominio-Uniao-SPD5-area01,-44.4327777777778,-7.67361111111111,15,6,28,66
ctb0020-Condominio-Uniao-SPD5-area01,-44.4327777777778,-7.67361111111111,25,2,28,70
ctb0020-Condominio-Uniao-SPD5-area01,-44.4327777777778,-7.67361111111111,40,3,29,68
ctb0020-Condominio-Uniao-SPD5-area02,-44.4330453806677,-7.67367724144066,5,1,29,70
ctb0020-Condominio-Uniao-SPD5-area02,-44.4330453806677,-7.67367724144066,15,6,29,65
ctb0020-Condominio-Uniao-SPD5-area02,-44.4330453806677,-7.67367724144066,25,10,32,58
ctb0020-Condominio-Uniao-SPD5-area02,-44.4330453806677,-7.67367724144066,40,5,31,64
ctb0020-Fazenda-Alvorada-MN-area01,-45.2355555555556,-9.32694444444444,5,9,31,60
ctb0020-Fazenda-Alvorada-MN-area01,-45.2355555555556,-9.32694444444444,15,17,32,51
ctb0020-Fazenda-Alvorada-MN-area01,-45.2355555555556,-9.32694444444444,25,6,29,65
ctb0020-Fazenda-Alvorada-MN-area01,-45.2355555555556,-9.32694444444444,40,7,30,63
ctb0020-Fazenda-Alvorada-MN-area02,-45.2357343283896,-9.32681846613655,5,3,17,80
ctb0020-Fazenda-Alvorada-MN-area02,-45.2357343283896,-9.32681846613655,15,0,17,83
ctb0020-Fazenda-Alvorada-MN-area02,-45.2357343283896,-9.32681846613655,25,0,17,83
ctb0020-Fazenda-Alvorada-MN-area02,-45.2357343283896,-9.32681846613655,40,1,17,82
ctb0020-Fazenda-Alvorada-SPD12-area01,-45.2066666666667,-9.34527777777778,5,8,23,69
ctb0020-Fazenda-Alvorada-SPD12-area01,-45.2066666666667,-9.34527777777778,15,5,26,69
ctb0020-Fazenda-Alvorada-SPD12-area01,-45.2066666666667,-9.34527777777778,25,6,25,69
ctb0020-Fazenda-Alvorada-SPD12-area01,-45.2066666666667,-9.34527777777778,40,4,27,69
ctb0020-Fazenda-Alvorada-SPD12-area02,-45.2064597829669,-9.34509914347982,5,11,23,66
ctb0020-Fazenda-Alvorada-SPD12-area02,-45.2064597829669,-9.34509914347982,15,10,21,69
ctb0020-Fazenda-Alvorada-SPD12-area02,-45.2064597829669,-9.34509914347982,25,2,30,68
ctb0020-Fazenda-Alvorada-SPD12-area02,-45.2064597829669,-9.34509914347982,40,3,30,67
ctb0020-Fazenda-Alvorada-SPD3-area01,-45.2344444444444,-9.39222222222222,5,2,17,81
ctb0020-Fazenda-Alvorada-SPD3-area01,-45.2344444444444,-9.39222222222222,15,3,16,81
ctb0020-Fazenda-Alvorada-SPD3-area01,-45.2344444444444,-9.39222222222222,25,0,18,82
ctb0020-Fazenda-Alvorada-SPD3-area01,-45.2344444444444,-9.39222222222222,40,1,20,79
ctb0020-Fazenda-Alvorada-SPD3-area02,-45.2342813937699,-9.39248531668842,5,1,18,81
ctb0020-Fazenda-Alvorada-SPD3-area02,-45.2342813937699,-9.39248531668842,15,1,17,82
ctb0020-Fazenda-Alvorada-SPD3-area02,-45.2342813937699,-9.39248531668842,25,0,19,81
ctb0020-Fazenda-Alvorada-SPD3-area02,-45.2342813937699,-9.39248531668842,40,1,19,80
ctb0020-Fazenda-Alvorada-SPD6-area01,-45.2380555555556,-9.33888888888889,5,1,18,81
ctb0020-Fazenda-Alvorada-SPD6-area01,-45.2380555555556,-9.33888888888889,15,1,19,80
ctb0020-Fazenda-Alvorada-SPD6-area01,-45.2380555555556,-9.33888888888889,25,1,19,80
ctb0020-Fazenda-Alvorada-SPD6-area01,-45.2380555555556,-9.33888888888889,40,1,19,80
ctb0020-Fazenda-Alvorada-SPD6-area02,-45.2382344306988,-9.33885062481852,5,4,15,81
ctb0020-Fazenda-Alvorada-SPD6-area02,-45.2382344306988,-9.33885062481852,15,1,18,81
ctb0020-Fazenda-Alvorada-SPD6-area02,-45.2382344306988,-9.33885062481852,25,0,19,81
ctb0020-Fazenda-Alvorada-SPD6-area02,-45.2382344306988,-9.33885062481852,40,0,20,80
ctb0020-Fazenda-Cajupi-MN,-45.0438888888889,-8.32583333333333,5,11,25,64
ctb0020-Fazenda-Cajupi-MN,-45.0438888888889,-8.32583333333333,15,7,28,65
ctb0020-Fazenda-Cajupi-MN,-45.0438888888889,-8.32583333333333,25,8,27,65
ctb0020-Fazenda-Cajupi-MN,-45.0438888888889,-8.32583333333333,40,7,29,64
ctb0020-Fazenda-Cajupi-SPD15-area01,-45.0711111111111,-8.30472222222222,5,12,25,63
ctb0020-Fazenda-Cajupi-SPD15-area01,-45.0711111111111,-8.30472222222222,15,9,25,66
ctb0020-Fazenda-Cajupi-SPD15-area01,-45.0711111111111,-8.30472222222222,25,7,28,65
ctb0020-Fazenda-Cajupi-SPD15-area01,-45.0711111111111,-8.30472222222222,40,10,27,63
ctb0020-Fazenda-Cajupi-SPD15-area02,-45.0708437958132,-8.30447486239494,5,27,23,50
ctb0020-Fazenda-Cajupi-SPD15-area02,-45.0708437958132,-8.30447486239494,15,18,24,58
ctb0020-Fazenda-Cajupi-SPD15-area02,-45.0708437958132,-8.30447486239494,25,10,27,63
ctb0020-Fazenda-Cajupi-SPD15-area02,-45.0708437958132,-8.30447486239494,40,6,27,67
ctb0020-Fazenda-Cajupi-SPD18-area01,-45.0936111111111,-8.30361111111111,5,14,25,61
ctb0020-Fazenda-Cajupi-SPD18-area01,-45.0936111111111,-8.30361111111111,15,11,28,61
ctb0020-Fazenda-Cajupi-SPD18-area01,-45.0936111111111,-8.30361111111111,25,7,27,66
ctb0020-Fazenda-Cajupi-SPD18-area01,-45.0936111111111,-8.30361111111111,40,8,28,64
ctb0020-Fazenda-Cajupi-SPD18-area02,-45.0934471612708,-8.30345906073324,5,9,27,64
ctb0020-Fazenda-Cajupi-SPD18-area02,-45.0934471612708,-8.30345906073324,15,7,27,66
ctb0020-Fazenda-Cajupi-SPD18-area02,-45.0934471612708,-8.30345906073324,25,8,30,62
ctb0020-Fazenda-Cajupi-SPD18-area02,-45.0934471612708,-8.30345906073324,40,9,31,60
ctb0020-Fazenda-Laginski-MN,-44.9430555555556,-8.50861111111111,5,3,17,80
ctb0020-Fazenda-Laginski-MN,-44.9430555555556,-8.50861111111111,15,8,18,74
ctb0020-Fazenda-Laginski-MN,-44.9430555555556,-8.50861111111111,25,5,21,74
ctb0020-Fazenda-Laginski-MN,-44.9430555555556,-8.50861111111111,40,2,26,72
ctb0020-Fazenda-Laginski-SPD10-area01,-44.9494444444444,-8.47944444444444,5,7,16,77
ctb0020-Fazenda-Laginski-SPD10-area01,-44.9494444444444,-8.47944444444444,15,9,16,75
ctb0020-Fazenda-Laginski-SPD10-area01,-44.9494444444444,-8.47944444444444,25,2,19,79
ctb0020-Fazenda-Laginski-SPD10-area01,-44.9494444444444,-8.47944444444444,40,6,17,77
ctb0020-Fazenda-Laginski-SPD10-area02,-44.9493215306027,-8.47928265578046,5,6,16,78
ctb0020-Fazenda-Laginski-SPD10-area02,-44.9493215306027,-8.47928265578046,15,4,13,83
ctb0020-Fazenda-Laginski-SPD10-area02,-44.9493215306027,-8.47928265578046,25,4,15,81
ctb0020-Fazenda-Laginski-SPD10-area02,-44.9493215306027,-8.47928265578046,40,5,18,77
ctb0020-Fazenda-Laginski-SPD6-area01,-44.9625,-8.495,5,6,20,74
ctb0020-Fazenda-Laginski-SPD6-area01,-44.9625,-8.495,15,0,28,72
ctb0020-Fazenda-Laginski-SPD6-area01,-44.9625,-8.495,25,2,30,68
ctb0020-Fazenda-Laginski-SPD6-area01,-44.9625,-8.495,40,1,23,76
ctb0020-Fazenda-Laginski-SPD6-area02,-44.9623758462009,-8.4951451483195,5,0,31,69
ctb0020-Fazenda-Laginski-SPD6-area02,-44.9623758462009,-8.4951451483195,15,1,30,69
ctb0020-Fazenda-Laginski-SPD6-area02,-44.9623758462009,-8.4951451483195,25,0,30,70
ctb0020-Fazenda-Laginski-SPD6-area02,-44.9623758462009,-8.4951451483195,40,2,29,69
ctb0020-Fazenda-Tres-Irmaos-MN,-44.7583333333333,-9.30972222222222,5,11,21,68
ctb0020-Fazenda-Tres-Irmaos-MN,-44.7583333333333,-9.30972222222222,15,7,17,76
ctb0020-Fazenda-Tres-Irmaos-MN,-44.7583333333333,-9.30972222222222,25,14,19,67
ctb0020-Fazenda-Tres-Irmaos-MN,-44.7583333333333,-9.30972222222222,40,14,17,69
ctb0020-Fazenda-Tres-Irmaos-SPD14-area01,-44.7719444444444,-9.31611111111111,5,5,23,72
ctb0020-Fazenda-Tres-Irmaos-SPD14-area01,-44.7719444444444,-9.31611111111111,15,5,26,69
ctb0020-Fazenda-Tres-Irmaos-SPD14-area01,-44.7719444444444,-9.31611111111111,25,4,30,66
ctb0020-Fazenda-Tres-Irmaos-SPD14-area01,-44.7719444444444,-9.31611111111111,40,6,27,67
ctb0020-Fazenda-Tres-Irmaos-SPD14-area02,-44.7719215628204,-9.31628860989666,5,13,24,63
ctb0020-Fazenda-Tres-Irmaos-SPD14-area02,-44.7719215628204,-9.31628860989666,15,10,25,65
ctb0020-Fazenda-Tres-Irmaos-SPD14-area02,-44.7719215628204,-9.31628860989666,25,7,25,68
ctb0020-Fazenda-Tres-Irmaos-SPD14-area02,-44.7719215628204,-9.31628860989666,40,3,29,68
ctb0020-Fazenda-Tres-Irmaos-SPD2-area01,-44.7791666666667,-9.29055555555555,5,7,19,74
ctb0020-Fazenda-Tres-Irmaos-SPD2-area01,-44.7791666666667,-9.29055555555555,15,8,18,74
ctb0020-Fazenda-Tres-Irmaos-SPD2-area01,-44.7791666666667,-9.29055555555555,25,4,18,78
ctb0020-Fazenda-Tres-Irmaos-SPD2-area01,-44.7791666666667,-9.29055555555555,40,4,18,78
ctb0020-Fazenda-Tres-Irmaos-SPD2-area02,-44.7789393108263,-9.29033148833408,5,2,18,80
ctb0020-Fazenda-Tres-Irmaos-SPD2-area02,-44.7789393108263,-9.29033148833408,15,5,18,77
ctb0020-Fazenda-Tres-Irmaos-SPD2-area02,-44.7789393108263,-9.29033148833408,25,3,17,80
ctb0020-Fazenda-Tres-Irmaos-SPD2-area02,-44.7789393108263,-9.29033148833408,40,2,20,78
ctb0020-Fazenda-Tres-Irmaos-SPD9-area01,-44.7717892847799,-9.31597065896577,5,14,25,61
ctb0020-Fazenda-Tres-Irmaos-SPD9-area01,-44.7717892847799,-9.31597065896577,15,9,25,66
ctb0020-Fazenda-Tres-Irmaos-SPD9-area01,-44.7717892847799,-9.31597065896577,25,6,26,68
ctb0020-Fazenda-Tres-Irmaos-SPD9-area01,-44.7717892847799,-9.31597065896577,40,8,29,63
ctb0020-Fazenda-Tres-Irmaos-SPD9-area02,-44.7717285596481,-9.3162349710184,5,9,31,60
ctb0020-Fazenda-Tres-Irmaos-SPD9-area02,-44.7717285596481,-9.3162349710184,15,6,28,66
ctb0020-Fazenda-Tres-Irmaos-SPD9-area02,-44.7717285596481,-9.3162349710184,25,5,26,69
ctb0020-Fazenda-Tres-Irmaos-SPD9-area02,-44.7717285596481,-9.3162349710184,40,7,34,59
ctb0021-PONTO-1,-49.9672222222222,-28.2686111111111,9.5,44,47,9
ctb0021-PONTO-1,-49.9672222222222,-28.2686111111111,28,49,43,8
ctb0021-PONTO-2,-49.9672138888889,-28.2721416666667,5,34,56,10
ctb0021-PONTO-2,-49.9672138888889,-28.2721416666667,20,29,64,7
ctb0021-PONTO-2,-49.9672138888889,-28.2721416666667,37,53,38,9
ctb0021-PONTO-3,-49.9662916666667,-28.2715027777778,9.5,51,36,13
ctb0021-PONTO-3,-49.9662916666667,-28.2715027777778,27,52,35,13
ctb0021-PONTO-4,-49.9654333333333,-28.2705944444444,7.5,36,39,25
ctb0021-PONTO-4,-49.9654333333333,-28.2705944444444,22.5,56,28,16
ctb0021-PONTO-4,-49.9654333333333,-28.2705944444444,37.5,64,22,14
ctb0021-PONTO-5,-49.9913555555556,-28.2363361111111,10,68,21,11
ctb0021-PONTO-5,-49.9913555555556,-28.2363361111111,32.5,72,18,10
ctb0021-PONTO-6,-49.9911083333333,-28.2333555555556,5,40,40,20
ctb0021-PONTO-6,-49.9911083333333,-28.2333555555556,15,41,47,12
ctb0021-PONTO-7,-49.9892833333333,-28.2379805555556,5,58,37,5
ctb0021-PONTO-7,-49.9892833333333,-28.2379805555556,17,67,29,4
ctb0021-PONTO-7,-49.9892833333333,-28.2379805555556,33,70,27,3
ctb0021-PONTO-8,-49.9842777777778,-28.2282861111111,5,51,41,8
ctb0021-PONTO-8,-49.9842777777778,-28.2282861111111,15,54,41,5
ctb0021-PONTO-8,-49.9842777777778,-28.2282861111111,25,66,27,7
ctb0021-PONTO-8,-49.9842777777778,-28.2282861111111,37.5,60,34,6
ctb0022-L100,-51.04921648,-23.41574799,10,52,33,15
ctb0022-L101,-51.04848169,-23.36009587,10,71,19,10
ctb0022-L44,-51.25969247,-23.55740049,10,73,17,10
ctb0022-L48,-51.2910347,-23.50699639,10,71,15,14
ctb0022-L49,-51.28645392,-23.49033033,10,75,14,11
ctb0022-L52,-51.09130249,-23.70952077,10,70,14,16
ctb0022-L56,-51.0358552,-23.70269681,10,54,24,22
ctb0022-L63,-50.92628586,-23.73522793,10,48,24,28
ctb0022-L65,-50.99130114,-23.70108387,10,73,17,10
ctb0022-L71,-51.01932087,-23.53124027,10,71,18,11
ctb0022-L72,-51.02047579,-23.52428483,10,60,23,17
ctb0022-L73,-50.99415099,-23.5846614,10,63,22,15
ctb0022-L74,-50.98276275,-23.58441666,10,68,17,15
ctb0022-L75,-50.97491718,-23.5597922,10,30,29,41
ctb0022-L76,-50.97757595,-23.54027269,10,56,18,26
ctb0022-L77,-51.03993361,-23.50093111,10,69,23,8
ctb0022-L78,-50.94803845,-23.48698079,10,35,29,36
ctb0022-L79,-50.96150762,-23.47553099,10,42,30,28
ctb0022-L80,-50.98743856,-23.47128073,10,65,20,15
ctb0022-L81,-50.9650338,-23.43501913,10,49,24,27
ctb0022-L82,-51.30182626,-23.42850767,10,69,17,14
ctb0022-L85,-51.27428671,-23.44116837,10,70,15,15
ctb0022-L86,-51.28445462,-23.44397746,10,69,21,10
ctb0022-L87,-51.24105958,-23.45184589,10,17,18,65
ctb0022-L88,-51.2405896,-23.44101618,10,77,13,10
ctb0022-L89,-51.23012531,-23.41337319,10,55,27,18
ctb0022-L90,-51.21504271,-23.37125592,10,77,14,9
ctb0022-L91,-51.18153628,-23.39754823,10,67,19,14
ctb0022-L92,-51.14369256,-23.40806584,10,57,21,22
ctb0022-L93,-51.16381281,-23.42958962,10,58,22,20
ctb0022-L94,-51.14002843,-23.47896859,10,79,16,5
ctb0022-L95,-51.16158261,-23.49535143,10,30,30,40
ctb0022-L96,-51.08200554,-23.38228506,10,70,20,10
ctb0022-L97,-51.08125319,-23.40019789,10,78,16,6
ctb0022-L98,-51.09335166,-23.44461522,10,71,21,8
ctb0022-L99,-51.08342436,-23.46016651,10,60,26,14
ctb0025-Perfil-1,-51.5147194444444,-29.2323888888889,8,36,23,41
ctb0025-Perfil-1,-51.5147194444444,-29.2323888888889,24.25,33,27,40
ctb0025-Perfil-10,-51.5556194444444,-29.1778694444444,12.5,19,33,48
ctb0025-Perfil-10,-51.5556194444444,-29.1778694444444,37.5,21,25,54
ctb0025-Perfil-100,-51.5215583333333,-29.2276194444444,16.5,27,31,42
ctb0025-Perfil-101,-51.5285888888889,-29.2250888888889,15,38,31,31
ctb0025-Perfil-101,-51.5285888888889,-29.2250888888889,46,60,16,24
ctb0025-Perfil-102,-51.5098583333333,-29.2288694444444,15,23,37,40
ctb0025-Perfil-102,-51.5098583333333,-29.2288694444444,46,35,33,32
ctb0025-Perfil-103,-51.5321083333333,-29.2086277777778,10,25,36,39
ctb0025-Perfil-103,-51.5321083333333,-29.2086277777778,36,53,18,29
ctb0025-Perfil-104,-51.5366694444444,-29.2100777777778,16.5,26,35,39
ctb0025-Perfil-105,-51.5409694444444,-29.2147,27.5,35,42,23
ctb0025-Perfil-106,-51.5317694444444,-29.2218472222222,15,35,32,33
ctb0025-Perfil-106,-51.5317694444444,-29.2218472222222,45.5,57,19,24
ctb0025-Perfil-107,-51.5253277777778,-29.2153777777778,26,46,27,27
ctb0025-Perfil-108,-51.5647777777778,-29.2112777777778,15,21,59,20
ctb0025-Perfil-108,-51.5647777777778,-29.2112777777778,48,32,39,29
ctb0025-Perfil-109,-51.5551888888889,-29.2225888888889,15,28,31,41
ctb0025-Perfil-109,-51.5551888888889,-29.2225888888889,42,29,24,47
ctb0025-Perfil-11,-51.5672194444444,-29.2194194444444,12,29,42,29
ctb0025-Perfil-11,-51.5672194444444,-29.2194194444444,42.5,62,23,15
ctb0025-Perfil-110,-51.5659583333333,-29.2183694444444,12,37,35,28
ctb0025-Perfil-110,-51.5659583333333,-29.2183694444444,37.5,59,25,16
ctb0025-Perfil-111,-51.5080194444444,-29.2169083333333,13.5,25,38,37
ctb0025-Perfil-111,-51.5080194444444,-29.2169083333333,45.5,40,32,28
ctb0025-Perfil-112,-51.5068083333333,-29.2100777777778,14,21,43,36
ctb0025-Perfil-112,-51.5068083333333,-29.2100777777778,42,29,39,32
ctb0025-Perfil-113,-51.5128583333333,-29.2081083333333,15,19,47,34
ctb0025-Perfil-113,-51.5128583333333,-29.2081083333333,49,22,47,31
ctb0025-Perfil-114,-51.5208277777778,-29.2148777777778,7.5,21,30,49
ctb0025-Perfil-114,-51.5208277777778,-29.2148777777778,25,27,36,37
ctb0025-Perfil-115,-51.5372694444444,-29.1630694444444,17.5,21,33,46
ctb0025-Perfil-116,-51.5284194444444,-29.1622888888889,15,16,39,45
ctb0025-Perfil-116,-51.5284194444444,-29.1622888888889,60,20,30,50
ctb0025-Perfil-117,-51.5364194444444,-29.20155,15.5,29,43,28
ctb0025-Perfil-118,-51.5080472222222,-29.2324694444444,19.5,36,39,25
ctb0025-Perfil-119,-51.5160888888889,-29.2351583333333,12,35,28,37
ctb0025-Perfil-119,-51.5160888888889,-29.2351583333333,39.5,21,39,40
ctb0025-Perfil-12,-51.55935,-29.1993777777778,17.5,39,30,31
ctb0025-Perfil-120,-51.5407388888889,-29.22105,15,31,36,33
ctb0025-Perfil-120,-51.5407388888889,-29.22105,45.25,52,27,21
ctb0025-Perfil-121,-51.5849472222222,-29.2088388888889,22.5,40,33,27
ctb0025-Perfil-122,-51.5883083333333,-29.2053083333333,15.5,26,20,54
ctb0025-Perfil-123,-51.5422888888889,-29.1670388888889,16,30,32,38
ctb0025-Perfil-124,-51.5360277777778,-29.1598083333333,20,45,31,24
ctb0025-Perfil-125,-51.5560277777778,-29.1599,17.5,28,28,44
ctb0025-Perfil-126,-51.5523694444444,-29.15585,13,27,34,39
ctb0025-Perfil-126,-51.5523694444444,-29.15585,43,51,29,20
ctb0025-Perfil-127,-51.5445194444444,-29.1536194444444,15,24,42,34
ctb0025-Perfil-127,-51.5445194444444,-29.1536194444444,42,72,15,13
ctb0025-Perfil-128,-51.5461472222222,-29.1505194444444,11.5,26,53,21
ctb0025-Perfil-128,-51.5461472222222,-29.1505194444444,39,42,41,17
ctb0025-Perfil-129,-51.6008777777778,-29.1498777777778,15.5,35,36,29
ctb0025-Perfil-13,-51.5792777777778,-29.1855083333333,13,42,26,32
ctb0025-Perfil-13,-51.5792777777778,-29.1855083333333,49,36,31,33
ctb0025-Perfil-130,-51.5946888888889,-29.1491388888889,15,19,50,31
ctb0025-Perfil-130,-51.5946888888889,-29.1491388888889,40,34,43,23
ctb0025-Perfil-131,-51.5638583333333,-29.15095,18.5,37,39,24
ctb0025-Perfil-132,-51.5634777777778,-29.1489277777778,18.5,21,42,37
ctb0025-Perfil-133,-51.55525,-29.1508083333333,18,25,34,41
ctb0025-Perfil-134,-51.5442972222222,-29.1826083333333,16.5,16,57,27
ctb0025-Perfil-135,-51.5471888888889,-29.1836694444444,13.5,37,33,30
ctb0025-Perfil-135,-51.5471888888889,-29.1836694444444,37.5,63,18,19
ctb0025-Perfil-136,-51.5782888888889,-29.178,12,27,28,45
ctb0025-Perfil-136,-51.5782888888889,-29.178,47,46,25,29
ctb0025-Perfil-137,-51.6021777777778,-29.1915083333333,10.5,23,30,47
ctb0025-Perfil-137,-51.6021777777778,-29.1915083333333,37.5,19,32,49
ctb0025-Perfil-138,-51.5204,-29.2233694444444,18.5,35,21,44
ctb0025-Perfil-139,-51.5239194444444,-29.2171777777778,13.5,69,17,14
ctb0025-Perfil-139,-51.5239194444444,-29.2171777777778,45,61,23,16
ctb0025-Perfil-14,-51.5697694444444,-29.1977888888889,10,35,26,39
ctb0025-Perfil-14,-51.5697694444444,-29.1977888888889,42,35,26,39
ctb0025-Perfil-140,-51.52275,-29.2054888888889,17,41,25,34
ctb0025-Perfil-141,-51.5474777777778,-29.2173888888889,15,63,23,14
ctb0025-Perfil-141,-51.5474777777778,-29.2173888888889,45,69,17,14
ctb0025-Perfil-142,-51.5739583333333,-29.2152583333333,16.5,37,36,27
ctb0025-Perfil-143,-51.5650583333333,-29.2054388888889,14,22,37,41
ctb0025-Perfil-143,-51.5650583333333,-29.2054388888889,46.5,27,26,47
ctb0025-Perfil-144,-51.5433083333333,-29.2037277777778,14,45,31,24
ctb0025-Perfil-144,-51.5433083333333,-29.2037277777778,49,51,31,18
ctb0025-Perfil-145,-51.5328083333333,-29.19735,15,22,36,42
ctb0025-Perfil-145,-51.5328083333333,-29.19735,42.5,26,31,43
ctb0025-Perfil-146,-51.5285388888889,-29.1839888888889,13,25,28,47
ctb0025-Perfil-146,-51.5285388888889,-29.1839888888889,40.5,29,32,39
ctb0025-Perfil-147,-51.5322972222222,-29.1873,14,21,25,54
ctb0025-Perfil-147,-51.5322972222222,-29.1873,40.5,25,25,50
ctb0025-Perfil-148,-51.5425777777778,-29.1883388888889,10,27,33,40
ctb0025-Perfil-148,-51.5425777777778,-29.1883388888889,40,28,22,50
ctb0025-Perfil-149,-51.5473388888889,-29.2125194444444,18,30,33,37
ctb0025-Perfil-15,-51.5797472222222,-29.1991472222222,11.5,40,28,32
ctb0025-Perfil-15,-51.5797472222222,-29.1991472222222,36.25,60,22,18
ctb0025-Perfil-150,-51.5780277777778,-29.2044888888889,16,24,42,34
ctb0025-Perfil-151,-51.5722472222222,-29.2068472222222,12.5,23,22,55
ctb0025-Perfil-151,-51.5722472222222,-29.2068472222222,67.5,23,16,61
ctb0025-Perfil-152,-51.5718694444444,-29.2042194444444,13.5,33,27,40
ctb0025-Perfil-152,-51.5718694444444,-29.2042194444444,36.5,45,26,29
ctb0025-Perfil-153,-51.6136388888889,-29.1724083333333,17.5,31,37,32
ctb0025-Perfil-154,-51.6155583333333,-29.1634888888889,11,23,42,35
ctb0025-Perfil-154,-51.6155583333333,-29.1634888888889,38,22,25,53
ctb0025-Perfil-155,-51.5782277777778,-29.2109777777778,15,26,39,35
ctb0025-Perfil-155,-51.5782277777778,-29.2109777777778,43.5,28,38,34
ctb0025-Perfil-156,-51.5508472222222,-29.1681583333333,15,24,33,43
ctb0025-Perfil-156,-51.5508472222222,-29.1681583333333,60,26,35,39
ctb0025-Perfil-157,-51.5528083333333,-29.1696777777778,16.5,28,25,47
ctb0025-Perfil-158,-51.5740694444444,-29.1796277777778,17.5,30,40,30
